what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124045347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124046958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124048418
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124060495
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124061147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124366187
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1437124367088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124369405
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124393532
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124394700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124400473
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437124401709
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124426020
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124430256
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124432104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124438633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124453117
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1437124480033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124482366
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124483735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124508375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124511150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124530669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124548665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124570724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124575760
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124586945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124588336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124594796
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1437124601745
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1437124602234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124611104
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124626306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124647292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124648498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124672830
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437124675021
opened,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1437124675408
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1437124675473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124679588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124681186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124683728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124693773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124695777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124700615
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124716103
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124721979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124730001
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1437124747080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124754922
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124758424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124759745
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124773861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124777872
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124794300
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1437124796572
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437124796619
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.remove.block.comment",1437124800533
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.add.block.comment",1437124801575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124803426
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.remove.block.comment",1437124804447
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.add.block.comment",1437124805359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124806006
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1437124810214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124812503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124891774
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1437124893303
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1437124895832
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.remove.block.comment",1437124901196
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.remove.block.comment",1437124903618
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.add.block.comment",1437124904723
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437124906594
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124911204
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124924272
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1437124929515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437124933361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125116243
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1437125117449
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125119357
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125303225
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437125304884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125309705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125315847
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437125316232
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437125316333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125319290
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125353000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437125357600
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125387340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125387412
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1437125388965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437125389514
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437125392837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437125393753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437125395018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437125401913
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437125403921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125425029
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125425200
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437125431949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125438631
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1437125467095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125467805
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1437125467813
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437125468577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125492888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125492971
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1437125494541
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437125495032
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437125526707
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437125529563
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437125545289
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437125546884
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437125557609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437125569919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437125579295
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1437125588234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437125588740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1437125593545
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437125597693
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125600405
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437125603749
opened,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1437125604093
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1437125604167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1437125608377
